source: 02 6 9	“Uncle Hillman, hold it!” Linley finally managed to react.

score: 0.708701, para: 01 4 2	“Well done, Linley! Hold it, hold it!” Hillman encouraged from the side.

score: 0.708701, para: 01 4 2	“Well done, Linley! Hold it, hold it!” Hillman encouraged from the side.

score: 0.708701, para: 01 4 2	“Well done, Linley! Hold it, hold it!” Hillman encouraged from the side.

score: 0.708701, para: 01 4 2	“Well done, Linley! Hold it, hold it!” Hillman encouraged from the side.

score: 0.599562, para: 01 4 27	And then, Hillman’s face grew cold as he turned to look at the fourteen and fifteen year olds. “All of you had better hold on! Linley’s only eight years old, while all of you are almost adults. Don’t let an eight year old get the better of you!”

score: 0.599562, para: 01 4 27	And then, Hillman’s face grew cold as he turned to look at the fourteen and fifteen year olds. “All of you had better hold on! Linley’s only eight years old, while all of you are almost adults. Don’t let an eight year old get the better of you!”

score: 0.599562, para: 01 4 27	And then, Hillman’s face grew cold as he turned to look at the fourteen and fifteen year olds. “All of you had better hold on! Linley’s only eight years old, while all of you are almost adults. Don’t let an eight year old get the better of you!”

score: 0.599562, para: 01 4 27	And then, Hillman’s face grew cold as he turned to look at the fourteen and fifteen year olds. “All of you had better hold on! Linley’s only eight years old, while all of you are almost adults. Don’t let an eight year old get the better of you!”

score: 0.572755, para: 01 2 11	“I hope at least half of these hundred and twenty six will be able to return alive,” Hillman prayed silently.

